IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
091129297,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,10/31/2009,19:30,INGLESIDE,NONE,1800 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524,"(37.7122561827524, -122.417107986993)",9112929764070
091129297,NON-CRIMINAL,LOST PROPERTY,Saturday,10/31/2009,19:30,INGLESIDE,NONE,1800 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524,"(37.7122561827524, -122.417107986993)",9112929771000
091129554,ASSAULT,THREATS AGAINST LIFE,Saturday,10/31/2009,19:30,RICHMOND,NONE,400 Block of 29TH AV,-122.489014769705,37.7808424667262,"(37.7808424667262, -122.489014769705)",9112955419057
091126942,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,10/31/2009,19:30,NORTHERN,NONE,3200 Block of GOUGH ST,-122.428238766966,37.8032766201229,"(37.8032766201229, -122.428238766966)",9112694205013
091123261,OTHER OFFENSES,RESISTING ARREST,Saturday,10/31/2009,19:25,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",9112326127170
091123249,OTHER OFFENSES,PROBATION VIOLATION,Saturday,10/31/2009,19:20,MISSION,"ARREST, BOOKED",2400 Block of MARKET ST,-122.435664298117,37.762319163767,"(37.762319163767, -122.435664298117)",9112324926170
091123318,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,10/31/2009,19:20,MISSION,UNFOUNDED,400 Block of VALENCIA ST,-122.421935077177,37.7661343875141,"(37.7661343875141, -122.421935077177)",9112331868020
091123249,WEAPON LAWS,POSS OF LOADED FIREARM,Saturday,10/31/2009,19:20,MISSION,"ARREST, BOOKED",2400 Block of MARKET ST,-122.435664298117,37.762319163767,"(37.762319163767, -122.435664298117)",9112324912100
096109620,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,10/31/2009,19:00,BAYVIEW,NONE,2000 Block of CESAR CHAVEZ ST,-122.396789520273,37.7497695939489,"(37.7497695939489, -122.396789520273)",9610962006374
091127003,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,10/31/2009,19:00,MISSION,NONE,CHURCH ST / 23RD ST,-122.427584717604,37.7532932347816,"(37.7532932347816, -122.427584717604)",9112700328160
096108519,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/31/2009,19:00,TARAVAL,NONE,1600 Block of 31ST AV,-122.489592832692,37.7564496072836,"(37.7564496072836, -122.489592832692)",9610851906244
091125386,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Saturday,10/31/2009,19:00,PARK,NONE,2600 Block of GEARY BL,-122.446612978839,37.7822458223917,"(37.7822458223917, -122.446612978839)",9112538605053
091123211,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,10/31/2009,18:45,SOUTHERN,"ARREST, CITED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",9112321165016
091127031,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,10/31/2009,18:40,SOUTHERN,NONE,600 Block of MARKET ST,-122.401655040432,37.7889048945911,"(37.7889048945911, -122.401655040432)",9112703106362
091125405,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,10/31/2009,18:39,TARAVAL,NONE,200 Block of LEE AV,-122.454180388918,37.722669340282,"(37.722669340282, -122.454180388918)",9112540528160
091123205,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Saturday,10/31/2009,18:34,MISSION,"ARREST, BOOKED",MISSION ST / 24TH ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",9112320530155
091123205,OTHER OFFENSES,POSSESSION OF ARTICLES WITH IDENTIFICATION REMOVE,Saturday,10/31/2009,18:34,MISSION,"ARREST, BOOKED",MISSION ST / 24TH ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",9112320527120
091129667,MISSING PERSON,MISSING JUVENILE,Saturday,10/31/2009,18:30,MISSION,LOCATED,0 Block of CAPP ST,-122.418613686714,37.766202876914,"(37.766202876914, -122.418613686714)",9112966774010
091129065,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,10/31/2009,18:30,RICHMOND,NONE,1500 Block of CLEMENT ST,-122.475777187007,37.7823762953005,"(37.7823762953005, -122.475777187007)",9112906505151
091123170,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,10/31/2009,18:18,TENDERLOIN,NONE,ELLIS ST / LEAVENWORTH ST,-122.414433155063,37.7846576329256,"(37.7846576329256, -122.414433155063)",9112317004013
091125461,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,10/31/2009,18:15,CENTRAL,NONE,2800 Block of TAYLOR ST,-122.415923448242,37.8085905137102,"(37.8085905137102, -122.415923448242)",9112546106112
096110649,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/31/2009,18:10,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",9611064906244
091124203,MISSING PERSON,MISSING JUVENILE,Saturday,10/31/2009,18:00,BAYVIEW,UNFOUNDED,2000 Block of PALOU AV,-122.399370590026,37.7387108274334,"(37.7387108274334, -122.399370590026)",9112420374010
091142891,LARCENY/THEFT,GRAND THEFT BICYCLE,Saturday,10/31/2009,18:00,MISSION,NONE,500 Block of UTAH ST,-122.406311571034,37.762608811814,"(37.762608811814, -122.406311571034)",9114289106314
091123073,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Saturday,10/31/2009,17:51,SOUTHERN,"ARREST, CITED",MARKET ST / 6TH ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",9112307330200
091123073,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Saturday,10/31/2009,17:51,SOUTHERN,"ARREST, CITED",MARKET ST / 6TH ST,-122.41029351969,37.7822305870036,"(37.7822305870036, -122.41029351969)",9112307327300
091123095,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Saturday,10/31/2009,17:47,BAYVIEW,NONE,SAN BRUNO AV / MANSELL ST,-122.401073706984,37.7215354316708,"(37.7215354316708, -122.401073706984)",9112309503014
091123277,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Saturday,10/31/2009,17:45,SOUTHERN,NONE,8TH ST / FOLSOM ST,-122.410065781604,37.7749906792593,"(37.7749906792593, -122.410065781604)",9112327728100
091123158,WARRANTS,WARRANT ARREST,Saturday,10/31/2009,17:45,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",9112315863010
091123158,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Saturday,10/31/2009,17:45,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406520987144,37.7850629421661,"(37.7850629421661, -122.406520987144)",9112315806365
091123067,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,10/31/2009,17:43,BAYVIEW,"ARREST, BOOKED",4700 Block of 3RD ST,-122.390689582557,37.7352172280077,"(37.7352172280077, -122.390689582557)",9112306716710
091123067,WARRANTS,WARRANT ARREST,Saturday,10/31/2009,17:43,BAYVIEW,"ARREST, BOOKED",4700 Block of 3RD ST,-122.390689582557,37.7352172280077,"(37.7352172280077, -122.390689582557)",9112306763010
091123067,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Saturday,10/31/2009,17:43,BAYVIEW,"ARREST, BOOKED",4700 Block of 3RD ST,-122.390689582557,37.7352172280077,"(37.7352172280077, -122.390689582557)",9112306716621
096108321,NON-CRIMINAL,LOST PROPERTY,Saturday,10/31/2009,17:30,CENTRAL,NONE,KEARNY ST / POST ST,-122.403663463962,37.788894680211,"(37.788894680211, -122.403663463962)",9610832171000
091127310,MISSING PERSON,MISSING JUVENILE,Saturday,10/31/2009,17:30,SOUTHERN,LOCATED,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",9112731074010
096110445,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/31/2009,17:30,NORTHERN,NONE,LOMBARD ST / BUCHANAN ST,-122.432764365612,37.8002576984272,"(37.8002576984272, -122.432764365612)",9611044506244
091123045,ASSAULT,BATTERY OF A POLICE OFFICER,Saturday,10/31/2009,17:30,PARK,"ARREST, BOOKED",1400 Block of HAIGHT ST,-122.446143672039,37.7700527182372,"(37.7700527182372, -122.446143672039)",9112304504154
091123045,OTHER OFFENSES,RESISTING ARREST,Saturday,10/31/2009,17:30,PARK,"ARREST, BOOKED",1400 Block of HAIGHT ST,-122.446143672039,37.7700527182372,"(37.7700527182372, -122.446143672039)",9112304527170
091123045,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,10/31/2009,17:30,PARK,"ARREST, BOOKED",1400 Block of HAIGHT ST,-122.446143672039,37.7700527182372,"(37.7700527182372, -122.446143672039)",9112304504014
091122956,WEAPON LAWS,POSS OF LOADED FIREARM,Saturday,10/31/2009,17:17,BAYVIEW,"ARREST, CITED",LANE ST / OAKDALE AV,-122.388483091972,37.7335359662276,"(37.7335359662276, -122.388483091972)",9112295612100
091125728,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,10/31/2009,17:00,NORTHERN,NONE,0 Block of CHURCH ST,-122.429110027872,37.7698988323411,"(37.7698988323411, -122.429110027872)",9112572828160
091132585,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,10/31/2009,17:00,BAYVIEW,NONE,600 Block of CONNECTICUT ST,-122.39705592967,37.7586844897791,"(37.7586844897791, -122.39705592967)",9113258505043
096109125,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/31/2009,17:00,TARAVAL,NONE,2700 Block of YORBA ST,-122.496070893756,37.7346311172914,"(37.7346311172914, -122.496070893756)",9610912506244
091122978,ASSAULT,BATTERY,Saturday,10/31/2009,17:00,RICHMOND,NONE,5500 Block of GEARY BL,-122.478843220108,37.7802357423473,"(37.7802357423473, -122.478843220108)",9112297804134
106017400,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,10/31/2009,17:00,INGLESIDE,NONE,100 Block of LONDON ST,-122.43238182556,37.7266052914251,"(37.7266052914251, -122.43238182556)",10601740028150
096108882,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,10/31/2009,17:00,CENTRAL,NONE,2500 Block of MASON ST,-122.413814292432,37.8070362071183,"(37.8070362071183, -122.413814292432)",9610888206372
091128487,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,10/31/2009,17:00,BAYVIEW,NONE,2100 Block of 24TH ST,-122.401045589912,37.7533731298117,"(37.7533731298117, -122.401045589912)",9112848707021
091129441,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,10/31/2009,17:00,BAYVIEW,NONE,800 Block of SILVER AV,-122.418931444009,37.7290310292149,"(37.7290310292149, -122.418931444009)",9112944105073
096108525,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,10/31/2009,17:00,TARAVAL,NONE,300 Block of DARIEN WY,-122.468285374609,37.7318882079804,"(37.7318882079804, -122.468285374609)",9610852528150
096108810,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/31/2009,16:45,SOUTHERN,NONE,800 Block of HARRISON ST,-122.400702308547,37.7798560085262,"(37.7798560085262, -122.400702308547)",9610881006244
091122912,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,10/31/2009,16:45,MISSION,NONE,1200 Block of SAN BRUNO AV,-122.404353626153,37.7537505147281,"(37.7537505147281, -122.404353626153)",9112291264020
091123283,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,10/31/2009,16:44,SOUTHERN,"ARREST, CITED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",9112328306363
091123023,MISSING PERSON,MISSING JUVENILE,Saturday,10/31/2009,16:40,BAYVIEW,LOCATED,1400 Block of PHELPS ST,-122.394438859914,37.7364438996732,"(37.7364438996732, -122.394438859914)",9112302374010
091122871,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Saturday,10/31/2009,16:39,SOUTHERN,"ARREST, BOOKED",800 Block of HOWARD ST,-122.403890955445,37.7824014072132,"(37.7824014072132, -122.403890955445)",9112287109015
091122871,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,10/31/2009,16:39,SOUTHERN,"ARREST, BOOKED",800 Block of HOWARD ST,-122.403890955445,37.7824014072132,"(37.7824014072132, -122.403890955445)",9112287116650
091122774,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,10/31/2009,16:39,NORTHERN,"ARREST, CITED",LOMBARD ST / GOUGH ST,-122.427826729564,37.8008851555975,"(37.8008851555975, -122.427826729564)",9112277465016
091122815,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,10/31/2009,16:35,INGLESIDE,NONE,TIFFANY AV / 29TH ST,-122.421977818622,37.7439793205387,"(37.7439793205387, -122.421977818622)",9112281528160
091122809,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,10/31/2009,16:30,MISSION,"ARREST, BOOKED",3100 Block of 16TH ST,-122.423002014422,37.7647948860579,"(37.7647948860579, -122.423002014422)",9112280915040
091122809,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,10/31/2009,16:30,MISSION,"ARREST, BOOKED",3100 Block of 16TH ST,-122.423002014422,37.7647948860579,"(37.7647948860579, -122.423002014422)",9112280915200
091122768,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,10/31/2009,16:22,BAYVIEW,"ARREST, BOOKED",NEWHALL ST / OAKDALE AV,-122.392217325531,37.7356625997558,"(37.7356625997558, -122.392217325531)",9112276816710
091122768,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Saturday,10/31/2009,16:22,BAYVIEW,"ARREST, BOOKED",NEWHALL ST / OAKDALE AV,-122.392217325531,37.7356625997558,"(37.7356625997558, -122.392217325531)",9112276816621
091123982,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,10/31/2009,16:15,CENTRAL,NONE,BUSH ST / SANSOME ST,-122.400748631911,37.7911776792224,"(37.7911776792224, -122.400748631911)",9112398228160
091123540,ASSAULT,BATTERY,Saturday,10/31/2009,16:15,MISSION,NONE,3700 Block of CESAR CHAVEZ ST,-122.423651530323,37.7479574566254,"(37.7479574566254, -122.423651530323)",9112354004134
091122724,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,10/31/2009,16:15,MISSION,"ARREST, CITED",MISSION ST / 24TH ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",9112272465016
091122821,TRESPASS,TRESPASSING,Saturday,10/31/2009,16:15,INGLESIDE,"ARREST, CITED",3300 Block of MISSION ST,-122.421644478447,37.7429970144076,"(37.7429970144076, -122.421644478447)",9112282127195
091125665,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,10/31/2009,16:00,RICHMOND,NONE,9TH AV / CABRILLO ST,-122.467086860688,37.7752231846762,"(37.7752231846762, -122.467086860688)",9112566506243
091123227,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,10/31/2009,16:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",9112322706114
096115605,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,10/31/2009,16:00,TARAVAL,NONE,IRVING ST / 9TH AV,-122.466309668238,37.7640368477306,"(37.7640368477306, -122.466309668238)",9611560506372
091136797,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,10/31/2009,16:00,TENDERLOIN,NONE,MASON ST / EDDY ST,-122.409313111431,37.7843478513151,"(37.7843478513151, -122.409313111431)",9113679771010
091129651,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Saturday,10/31/2009,16:00,BAYVIEW,NONE,0 Block of DAKOTA ST,-122.395635436168,37.7535645746594,"(37.7535645746594, -122.395635436168)",9112965105011
091128788,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,10/31/2009,16:00,MISSION,NONE,25TH ST / ALABAMA ST,-122.410810973101,37.7510914177215,"(37.7510914177215, -122.410810973101)",9112878807021
091125847,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,10/31/2009,16:00,RICHMOND,NONE,CLEMENT ST / ARGUELLO BL,-122.459001551171,37.7831865949841,"(37.7831865949841, -122.459001551171)",9112584706304
091133210,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,10/31/2009,16:00,CENTRAL,NONE,500 Block of MASON ST,-122.410219831759,37.7885496705771,"(37.7885496705771, -122.410219831759)",9113321006304
091133210,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Saturday,10/31/2009,16:00,CENTRAL,NONE,500 Block of MASON ST,-122.410219831759,37.7885496705771,"(37.7885496705771, -122.410219831759)",9113321009250
091136800,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,10/31/2009,16:00,TENDERLOIN,NONE,MASON ST / EDDY ST,-122.409313111431,37.7843478513151,"(37.7843478513151, -122.409313111431)",9113680028160
091136800,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,10/31/2009,16:00,TENDERLOIN,NONE,MASON ST / EDDY ST,-122.409313111431,37.7843478513151,"(37.7843478513151, -122.409313111431)",9113680006241
096109608,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,10/31/2009,16:00,BAYVIEW,NONE,1000 Block of KANSAS ST,-122.402671594737,37.7564229800263,"(37.7564229800263, -122.402671594737)",9610960806372
091122683,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,10/31/2009,15:54,BAYVIEW,"ARREST, CITED",WHITNEYYOUNG CR / PROGRESS ST,-122.383408514211,37.7332381209266,"(37.7332381209266, -122.383408514211)",9112268365016
091122859,WARRANTS,WARRANT ARREST,Saturday,10/31/2009,15:52,SOUTHERN,"ARREST, BOOKED",400 Block of 10TH ST,-122.410541166987,37.7709130566165,"(37.7709130566165, -122.410541166987)",9112285963010
091122859,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Saturday,10/31/2009,15:52,SOUTHERN,"ARREST, BOOKED",400 Block of 10TH ST,-122.410541166987,37.7709130566165,"(37.7709130566165, -122.410541166987)",9112285906365
091122746,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Saturday,10/31/2009,15:47,NORTHERN,NONE,1800 Block of UNION ST,-122.429763201881,37.7978730399148,"(37.7978730399148, -122.429763201881)",9112274606364
091122627,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Saturday,10/31/2009,15:40,MISSION,"ARREST, CITED",3100 Block of 16TH ST,-122.422388599852,37.7648319521443,"(37.7648319521443, -122.422388599852)",9112262728100
091122633,ASSAULT,BATTERY,Saturday,10/31/2009,15:20,PARK,DISTRICT ATTORNEY REFUSES TO PROSECUTE,17TH ST / MARKET ST,-122.435187699349,37.7626702770872,"(37.7626702770872, -122.435187699349)",9112263304134
091122633,OTHER OFFENSES,DRIVES VEHICLE ALONG TRACK OF RAILROAD,Saturday,10/31/2009,15:20,PARK,DISTRICT ATTORNEY REFUSES TO PROSECUTE,17TH ST / MARKET ST,-122.435187699349,37.7626702770872,"(37.7626702770872, -122.435187699349)",9112263327030
096112435,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,10/31/2009,15:00,MISSION,NONE,1000 Block of CAPP ST,-122.417054438267,37.7498946481153,"(37.7498946481153, -122.417054438267)",9611243528150
096112504,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,10/31/2009,15:00,MISSION,NONE,1300 Block of VALENCIA ST,-122.420653354736,37.7512851170191,"(37.7512851170191, -122.420653354736)",9611250428150
096109567,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/31/2009,15:00,BAYVIEW,NONE,1400 Block of MARIPOSA ST,-122.398111069056,37.7638190240214,"(37.7638190240214, -122.398111069056)",9610956706244
096108923,NON-CRIMINAL,LOST PROPERTY,Saturday,10/31/2009,15:00,CENTRAL,NONE,0 Block of WAVERLY PL,-122.406802310999,37.7937562170081,"(37.7937562170081, -122.406802310999)",9610892371000
096109244,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,10/31/2009,15:00,SOUTHERN,NONE,4TH ST / MARKET ST,-122.405832474482,37.7857446545609,"(37.7857446545609, -122.405832474482)",9610924406374
091122655,NON-CRIMINAL,FOUND PROPERTY,Saturday,10/31/2009,15:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",9112265572000
091122542,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,10/31/2009,14:50,SOUTHERN,PSYCHOPATHIC CASE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",9112254264020
091122489,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,10/31/2009,14:50,BAYVIEW,"ARREST, CITED",SAN BRUNO AV / BACON ST,-122.403595293514,37.7276340992506,"(37.7276340992506, -122.403595293514)",9112248965016
091122520,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,10/31/2009,14:45,RICHMOND,NONE,300 Block of 26TH AV,-122.4859465624,37.7828895764789,"(37.7828895764789, -122.4859465624)",9112252006154
091122445,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,10/31/2009,14:36,CENTRAL,"ARREST, CITED",STOCKTON ST / COLUMBUS AV,-122.409017007613,37.7994880717633,"(37.7994880717633, -122.409017007613)",9112244565015
091122843,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/31/2009,14:30,CENTRAL,NONE,CHESTNUT ST / HYDE ST,-122.419799431133,37.8029252064148,"(37.8029252064148, -122.419799431133)",9112284306244
091123954,MISSING PERSON,MISSING JUVENILE,Saturday,10/31/2009,14:30,TARAVAL,LOCATED,200 Block of MONTICELLO ST,-122.470673521408,37.7187815894447,"(37.7187815894447, -122.470673521408)",9112395474010
091120916,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,10/31/2009,14:25,NORTHERN,"ARREST, CITED",FRANKLIN ST / GREENWICH ST,-122.42600547206,37.8002062126533,"(37.8002062126533, -122.42600547206)",9112091665015
100037020,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,10/31/2009,14:00,NORTHERN,NONE,1200 Block of VANNESS AV,-122.421441956086,37.7868516471087,"(37.7868516471087, -122.421441956086)",10003702006304
096108713,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,10/31/2009,14:00,CENTRAL,NONE,BAY ST / KEARNY ST,-122.407149304657,37.806426731679,"(37.806426731679, -122.407149304657)",9610871306244
091125524,MISSING PERSON,MISSING ADULT,Saturday,10/31/2009,13:43,NORTHERN,NONE,1400 Block of TURK ST,-122.43298921345,37.7804437011568,"(37.7804437011568, -122.43298921345)",9112552474000
091125524,MISSING PERSON,FOUND PERSON,Saturday,10/31/2009,13:43,NORTHERN,NONE,1400 Block of TURK ST,-122.43298921345,37.7804437011568,"(37.7804437011568, -122.43298921345)",9112552475000
091122467,KIDNAPPING,FALSE IMPRISONMENT,Saturday,10/31/2009,13:30,TENDERLOIN,NONE,0 Block of TAYLOR ST,-122.410689907787,37.7824948907735,"(37.7824948907735, -122.410689907787)",9112246726142
091122467,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Saturday,10/31/2009,13:30,TENDERLOIN,NONE,0 Block of TAYLOR ST,-122.410689907787,37.7824948907735,"(37.7824948907735, -122.410689907787)",9112246704144
